feature,data_type,is_target,univar_score,pvalue,fdr,rf_importance,gb_importance,mi_score,corr_score,univar_norm,rf_norm,gb_norm,mi_norm,corr_norm,final_score,target_bonus
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus columbae,Microbiome,False,2.9779086491046827,0.0006488439016529611,0.05122622603550128,0.00033947895791583177,1.7568920220611542e-06,0.07233623341933826,1.831603284405879,0.42560670870369693,0.02624207096251469,2.2102813012794714e-05,0.23298581069936034,0.6821776915838293,0.2374125916776273,
(±)12(13)-DiHOME,Metabolome,False,2.116999008334341,0.0023905312442067785,0.0740127222471079,0.0036204911579979042,4.724273015062746e-07,0.07565038332172369,1.0595129517490418,0.30256398647263993,0.2798676727141773,5.943434301148481e-06,0.24366026615946523,0.3946138914365285,0.23674773187476914,
Cyclohexaneacetic acid,Metabolome,False,2.1917807245556338,0.000993386087998856,0.0591016702104281,0.0018479384736176641,0.0010242811054439126,0.1510208286658532,0.8174806705237658,0.3132519210725416,0.14284753569633332,0.012886104246523483,0.48641888768563546,0.3044693583377118,0.23567445008176696,
7-alpha-carboxy-17-alpha-carboxyethylandrostan lactone phenyl ester,Metabolome,False,2.146432436365585,0.0039816033651760355,0.09178031698705051,0.001932807694757639,0.0,0.11250969068103078,1.3703519006805789,0.3067706638497402,0.149408013368828,0.0,0.36237940871063434,0.5103853570381759,0.2347786495075418,
Prolylglycine,Metabolome,False,1.8780211610700461,0.008199497758144617,0.11407054590405595,0.0004338721280517976,1.5569531966469923e-12,0.21038480739438303,1.1017275395586923,0.26840885161550726,0.03353875964181388,1.9587456111724328e-11,0.6776227153749627,0.41033664663593916,0.23158441736886146,
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium sp. YL32,Microbiome,False,1.9865486239598174,0.0030940124079823815,0.081424093203403,0.0,2.6523994641759054e-06,0.11749843233153712,2.367424239319121,0.28391978776769017,0.0,3.336886311495601e-05,0.37844751127653536,0.8817433427469439,0.23012407106910476,
PC (14:1e/5:0),Metabolome,False,2.0641836722727285,0.0035123764362682297,0.08598515337779124,0.002164476438477772,0.0,0.12164972548283037,1.0713502678571325,0.29501552561587213,0.16731624441155338,0.0,0.3918182987033271,0.3990226807447354,0.2290087316676226,
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes megaguti,Microbiome,False,0.9580872050352814,0.04191086126032523,0.23634732117876261,0.0007335526616915661,0.002897116384052468,0.17165594148904617,2.230513326290329,0.13693027028376667,0.056704371667195684,0.03644755677010339,0.5528819624508623,0.8307510938261241,0.22855208910619135,
"6-(7-methyloctyl)-1H,3H,4H,6H-furo[3,4-c]furan-1-one",Metabolome,False,2.724115945768725,0.0014026128334634208,0.06156757131786872,0.0023226478976657136,0.002027365622709008,0.07095391312525323,0.7322587213857238,0.3893342085225013,0.17954306012271615,0.02550554200521354,0.2285335327863459,0.2727285807194178,0.22834002397836584,
LPI 18:0,Metabolome,False,3.050937904901214,0.0011416092092577943,0.0591016702104281,0.00150767076551003,1.0191620650881022e-05,0.06363340846651355,0.9901436891859425,0.43604417857297734,0.11654449353656962,0.00012821703480643353,0.2049551180414479,0.3687774213859096,0.22759603020780503,
2-(2-pyridyl)-2-{2-[4-(trifluoromethoxy)phenyl]hydrazono}acetonitrile,Metabolome,False,3.2524647011816263,0.000993386087998856,0.0591016702104281,0.0003589621247986713,1.4984310013667044e-12,0.07102127060437557,1.2589171922925209,0.4648467432586948,0.027748139706960266,1.8851209875111026e-11,0.22875048266247516,0.46888167947999726,0.2275917982554897,
Valeric acid,Metabolome,False,1.4883354842526266,0.017857603470247015,0.1644149030875804,0.0017035686246510094,0.0,0.1533429489260536,1.5060058413552808,0.2127142883078373,0.13168759858361898,0.0,0.4938981417992394,0.5609094486313702,0.22691185227127886,
FAHFA (2:0/22:0),Metabolome,False,2.723347875325738,0.0019626123268230676,0.06810911789128844,0.0,2.40291567797108e-07,0.11616031783165814,1.420473583960596,0.3892244345419407,0.0,3.0230199265973393e-06,0.37413761460614103,0.5290530972029621,0.2257938868777849,
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas asaccharolytica,Microbiome,False,2.2230504418781147,0.004236951236860632,0.09227787590348879,0.0013644249964399953,0.0004148117633421679,0.09384619567930041,1.5474316773020438,0.31772104414951274,0.10547144895055485,0.005218594384590159,0.3022666642682463,0.5763384344705497,0.22570173744670247,
"N2,N2,6-trimethyl-1,3,5-triazine-2,4-diamine",Metabolome,False,0.6908762884148291,0.05785280486101913,0.27227892362309747,0.0028771879448393324,0.010408440014000557,0.1595481522194926,0.9893323375743391,0.09874001542564136,0.22240957343720072,0.13094475955013296,0.5138843126507856,0.3684752347856896,0.22534352027320598,
6-methyl-4-(morpholinomethyl)-2H-chromen-2-one,Metabolome,False,1.0575610255307502,0.04393104995929461,0.2425424051948468,0.0019386796486902072,0.0,0.2414753443084494,0.693451494876912,0.1511472439182285,0.1498619214187793,0.0,0.7777613817886557,0.25827489174542184,0.2253013499730039,
(+/-)9(10)-EpOME,Metabolome,False,2.9592935971853547,0.001501172574881536,0.06156757131786872,0.0,2.5657621887302327e-12,0.1316155374486423,0.9311618071533634,0.4229462126955711,0.0,3.227891138481659e-11,0.423916911948392,0.34680971447425374,0.22515237205481126,
"8,12-iso-iPF2α-VI",Metabolome,False,2.2378219576054432,0.0019626123268230676,0.06810911789128844,0.0010990873987719281,0.0,0.14261109950612405,1.036763003820782,0.3198322151952256,0.08496058103173981,0.0,0.45933221931180584,0.38614070999298966,0.22470371371257247,
"6-phospho-D-glucono-1,5-lactone",Metabolome,False,0.6844407491788642,0.025683449822260115,0.20076320430370656,0.0018915127463868659,0.01752198950942701,0.1765938924269972,0.78408904036366,0.0978202368227332,0.14621587158722194,0.2204377120938028,0.5687864745893755,0.29203269949636734,0.22450882250042908,
LPC 22:1,Metabolome,False,1.309264302541789,0.005413581253738622,0.09825338850176189,0.003706688810355212,0.0,0.11412541645852126,1.1094099189762716,0.18712111960883396,0.2865308394796517,0.0,0.3675834560095062,0.4131979364695918,0.2242263578009482,
2-Hydroxy-2-methylbutanoic acid,Metabolome,False,1.5283306837108943,0.01091331698087938,0.1271743727882549,0.0016549683840069013,1.639716785891634e-11,0.20101430534741027,0.7819729352522591,0.21843047266037394,0.12793075023104986,2.0628674419037234e-10,0.6474415196881782,0.29124455955780393,0.2237525133061391,
N-(4-butyl-2-methylphenyl)-N'-[4-(4-methylpiperazino)phenyl]urea,Metabolome,False,1.7905428754296575,0.004507064293055747,0.09426032475145728,0.0038242933162392057,4.270391108678947e-07,0.09481206314516832,0.7165060755321077,0.2559063009509937,0.29562178817310325,5.37242215124285e-06,0.30537760057120306,0.26686153315718153,0.22317120521440276,
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella morganii,Microbiome,False,2.1690845806820906,0.0030940124079823815,0.081424093203403,0.0014391186612833322,1.2235531121015037e-10,0.05238010621321121,2.0607569233098957,0.3100081482140455,0.11124534570487184,1.5393072145819804e-09,0.16870966227750897,0.7675255951044782,0.2228727900503672,
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia equolifaciens,Microbiome,False,2.2072420574011216,0.004236951236860632,0.09227787590348879,0.001055515746752818,1.9721999205681808e-05,0.06457268324402365,2.0494632432430784,0.3154616819957983,0.08159244772751606,0.0002481152257554606,0.20798040267631454,0.7633192821637549,0.22261522819359228,
cis-gondoic acid,Metabolome,False,2.522041773579627,0.0019626123268230676,0.06810911789128844,0.001857195543991861,0.0,0.09134165610123168,0.9129997820858878,0.3604534119077882,0.1435631167124766,0.0,0.29419986072537646,0.34004529750661494,0.22216131160992358,
11-dehydro Thromboxane B2,Metabolome,False,2.2054019228464123,0.0023905312442067785,0.0740127222471079,0.0014282342175896147,4.056367331294864e-10,0.14835965650468097,0.731395686273711,0.3151986867240991,0.11040396706523065,5.103166700571351e-09,0.4778475905075393,0.27240714468276006,0.22107845184857763,
5-(acetylamino)-2-hydroxybenzoic acid,Metabolome,False,2.1420792478502264,0.004236951236860632,0.09227787590348879,0.001099660996412954,0.020829564094934742,0.013280689290264824,1.3140234801811017,0.30614849847959125,0.08500492071656783,0.2620490926859817,0.04277541163916147,0.4894059275983773,0.22086250276592762,
"5-nitro-2-{[5-(trifluoromethyl)-4H-1,2,4-triazol-3-yl]thio}pyridine",Metabolome,False,1.7936135011765142,0.004792685941892913,0.09702116797755013,0.00039288690701676427,0.0,0.17273183781494272,1.411185335464489,0.25634516019121306,0.03037056010032019,0.0,0.556347287722422,0.5255937040189264,0.22050765164269992,
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter formigenes,Microbiome,False,1.532411123586758,0.008688170556760274,0.11725317358226044,0.002366948678972851,4.794136530800234e-07,0.07085138493449006,1.9818164833236924,0.21901365631455763,0.18296755586729474,6.031327023374548e-06,0.22820330251977922,0.7381243554469135,0.21949012304925386,
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister hominis,Microbiome,False,2.1264971029670257,0.003297155010679514,0.08329932418980723,0.0013413690443541796,0.0004285349375357252,0.05287938471248954,2.01255648496986,0.3039214708871111,0.10368920025255358,0.005391240596954626,0.17031777484323768,0.7495734195214342,0.21868199762729174,
5-Fluoro-2-[(3S)-1-(2-methylbenzyl)-3-pyrrolidinyl]-1H-benzimidazole,Metabolome,False,1.1877918607792357,0.03810566342232035,0.22367599458678006,0.0027959275338873928,1.6947132674399394e-06,0.16305991006948561,0.9253300968978099,0.16976006427537974,0.2161280604864846,2.132056494660518e-05,0.5251952381853979,0.3446377033875791,0.21820735458379198,
3-(3-methylbut-2-en-1-yl)-3H-purin-6-amine,Metabolome,False,2.843644370895756,0.0013100506045556819,0.06156757131786872,0.0010980475884295332,1.3186944521658268e-06,0.05736501019811535,1.2135565121329308,0.4064174215742927,0.08488020262784637,1.6590010388365507e-05,0.18476540421044288,0.45198716725489013,0.21606212248838252,
"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol",Metabolome,False,1.7470590472925631,0.006877654535614798,0.10594942938278795,0.002218732980997709,3.096394193432093e-05,0.12840588805091224,0.9582345770760021,0.2496915156429467,0.17151033068933053,0.00038954597671313586,0.41357903932713197,0.3568929240032192,0.21558909485995098,
DL-Malic acid,Metabolome,False,1.9124861004234395,0.005094589949329419,0.09810192109745308,0.0014731613516908422,0.0,0.11700758984069459,1.295418513418326,0.27333464145307407,0.11387688052197319,0.0,0.37686657002138746,0.4824765377101401,0.21524725184063764,
Uracil,Metabolome,False,2.324927336238325,0.001501172574881536,0.06156757131786872,0.002606896102546601,2.1061997205162375e-12,0.05183342250476275,1.065663260758576,0.33228146933340263,0.2015157373373701,2.6497324824524964e-11,0.1669488635603484,0.39690456411569014,0.21479616108528402,
"N1-(2,6-dimorpholino-3-pyridyl)-4-methylbenzamide",Metabolome,False,2.332616309046012,0.0027215738370605226,0.07813391070397391,0.001732814267207884,3.921322731418981e-08,0.09896921155231642,0.8805981429358156,0.3333803908701296,0.13394831669125534,4.93327205127227e-07,0.3187672470326404,0.32797735922155213,0.214114118076345,
Carvone,Metabolome,False,1.8443491293831291,0.008688170556760274,0.11725317358226044,0.0017368877848893262,9.815852409715353e-06,0.12459178342488841,1.091675104480107,0.2635963855382295,0.134263203777983,0.00012348963262898632,0.40129429326861277,0.4065926333907729,0.21352282186185959,
3-hydroxy-3-methylpentanedioic acid,Metabolome,False,1.910324879001511,0.0019626123268230676,0.06810911789128844,0.002530803787136122,0.00015464400815726396,0.0761811940142989,1.21536834104594,0.27302575588076217,0.19563372346245148,0.0019455194473699585,0.24536993991066253,0.4526619800137143,0.21327695050728634,
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|s__Muribaculaceae bacterium DSM 108610,Microbiome,False,1.7233962809041175,0.005094589949329419,0.09810192109745308,0.0025645952296981236,7.210927279961991e-07,0.05879540496674518,1.6078982084862932,0.24630959139205008,0.19824583656389924,9.071802667239415e-06,0.18937252389356768,0.5988590965661807,0.21174793915977652,
N-cyclooctylurea,Metabolome,False,2.140399551941105,0.005094589949329419,0.09810192109745308,0.0011563356193283803,0.0012286759919918223,0.09792728126038619,1.2659169156702264,0.3059084333817098,0.0893859270842412,0.01545752121547286,0.31541132203789657,0.4714887151717232,0.2116710858515246,
UR-144 N-Heptyl analog,Metabolome,False,2.9176988839505604,0.00030988836190604465,0.0444830657681495,0.00045060875875524106,6.995724115355253e-05,0.07961351169661679,1.05082341671316,0.417001423016773,0.03483251832803578,0.0008801063472836104,0.25642499876556274,0.3913774881159057,0.21158607638292257,
"N-[2,2']Bithiophenyl-5-ylmethyl-6-morpholin-4-yl-nicotinamide",Metabolome,False,2.8530348824253724,0.001501172574881536,0.06156757131786872,0.0,0.0,0.11178423313204422,0.8803994700575963,0.40775953002218074,0.0,0.0,0.3600428021831866,0.3279033638282277,0.20912461571695498,
"4-methoxyphenyl 3,5-dimethyl-1-phenyl-1H-pyrazole-4-carboxylate",Metabolome,False,2.080453389557564,0.005750496777411436,0.0997805979289303,0.0013266024169838648,0.0,0.10912563845874335,1.0891238599431734,0.29734082226705677,0.10254772484062279,0.0,0.35147980676581103,0.4056424264744123,0.20812539155258564,
"2-(acetyloxy)-3-amino-1-[1,2-di(acetyloxy)ethyl]-3-oxopropyl acetate",Metabolome,False,2.1100379313187907,0.005750496777411436,0.0997805979289303,0.00214704116902818,1.2673342248245958e-08,0.08012491695802182,0.9738599991165202,0.301569097084612,0.1659684802350762,1.5943866238945298e-07,0.2580721700902521,0.3627125872612928,0.2069449653115522,
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister massiliensis,Microbiome,False,2.1794558811948255,0.003297155010679514,0.08329932418980723,0.0007711388347483743,0.0,0.053768495601600685,1.949363619856634,0.3114904327509237,0.05960982132045715,0.0,0.17318148797162694,0.7260373387475388,0.2069305422258893,
"1,3,7-Trimethyluric acid",Metabolome,False,2.3728670289413305,0.0030940124079823815,0.081424093203403,0.001206103025462033,6.309676858664491e-05,0.057180450949314565,1.4375160744423592,0.3391330946535931,0.09323299852394852,0.0007937972625921844,0.1841709623357237,0.5354005453183217,0.20637263636177422,
"5,7-dihydroxy-3,8-dimethoxy-2-phenyl-4H-chromen-4-one",Metabolome,False,1.8419299918670207,0.006481612924306713,0.10496889033313128,0.003362157739644312,0.0,0.041564537021480774,1.1341982198604699,0.26325063814345423,0.2598982350263641,0.0,0.13387408904960185,0.4224302991866924,0.20627389347573682,
"(3β,5ξ,9ξ)-3,23-Dihydroxy-1-oxoolean-12-en-28-oic acid",Metabolome,False,2.084101244962235,0.0039816033651760355,0.09178031698705051,0.0024037479445877703,0.0,0.046728557211817234,1.2362892091452744,0.2978621801866805,0.1858121767697619,0.0,0.15050674150661736,0.46045392362259635,0.20443310183669683,
Kahweol,Metabolome,False,2.6182186984075195,0.0014026128334634208,0.06156757131786872,6.142230384654602e-05,7.257105550604948e-09,0.09837592738550271,1.1667305115052427,0.37419918740641855,0.004748006963724187,9.12989785285464e-08,0.31685635416407104,0.4345468987828553,0.20442991922554848,
DRH,Metabolome,False,2.2082830667486215,0.0030940124079823815,0.081424093203403,0.002024463976298175,0.0,0.07894015323533243,0.8519137563728063,0.3156104648853357,0.15649313775802007,0.0,0.25425619677549854,0.31729390567205756,0.20367424398863626,
cis-7-Hexadecenoic Acid,Metabolome,False,2.5461877316777213,0.0018364049707052812,0.06810911789128844,0.0007971049330763296,0.0027936199586077156,0.06312049044198553,1.0715499298842275,0.3639043947689025,0.06161702730201546,0.03514550626820955,0.2033030742990787,0.39909704454496453,0.2020098421091748,
D-Ribulose 5-phosphate,Metabolome,False,2.446535922976939,0.0023905312442067785,0.0740127222471079,0.0004379115334038734,0.002527660320451975,0.09038729965616299,1.0340208340855348,0.34966198274663585,0.03385100981056165,0.03179956577938521,0.29112599995685257,0.38511939329419986,0.2019020997554561,
5-oxo-1-[4-(trifluoromethyl)benzyl]pyrrolidine-3-carboxylic acid,Metabolome,False,2.1748860386663016,0.005413581253738622,0.09825338850176189,0.0,0.0,0.1188005191336241,1.2705218788936326,0.31083730280760735,0.0,0.0,0.38264136731306037,0.47320382630322055,0.19796777856956332,
Lysopc 20:0,Metabolome,False,2.7485480866470056,0.0013100506045556819,0.06156757131786872,0.0009694222597151265,0.0,0.05088276205410258,0.9827003778981704,0.3928260931306309,0.07493733304787932,0.0,0.16388690711988954,0.36600517209193695,0.1977657144783362,
Eugenol,Metabolome,False,1.1490776787232237,0.004507064293055747,0.09426032475145728,0.0,0.00030427860824163724,0.20916459949770427,1.2485040316047944,0.16422696518630683,0.0,0.003828017372330139,0.6736925808823163,0.4650033145630284,0.19758791161900835,
