,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HexCer-NS (d18:2/17:0),0.017176711648747178,0.022461325204730806,-0.000379342382763334,-0.019252466930105336,0.020223459259826396,-0.02238912758926984,-0.019844018473204866,-0.0016447283762495593,0.013872806491483697,-0.0033082391458639734
Hexadecanamide,0.018191497917087168,0.02053036848391826,-0.005613491718002579,-0.030514453524375273,0.015366668869699998,-0.0196605035431981,-0.01271726579928324,0.0039050010832401036,0.007867332431229218,-0.0026441872605887247
11-Deoxy prostaglandin F1α,0.002864081453576217,0.006068841281394938,-0.0006412644982819426,0.002703302307410256,-0.01438622361877051,-0.021802554606206725,-0.019511837469680698,-0.00627045445101996,-0.016472423031855504,-0.011982908314109286
T-2 Toxin,0.0027590108484741496,0.005831759512412539,0.017154863327785975,0.017244477850819458,0.008247109488947258,-0.01327807162589883,0.014571955195455795,0.009363830064809179,-0.004319695112066516,-0.026376166767077627
α-Hydroxyalprazolam,0.009166740380241177,0.010115168379540069,0.007367614562685137,0.009033878050678077,-0.005017610975718843,0.003915835413259809,-0.006637525913990836,-0.017666958074556205,0.002953777814974971,-0.02182721390874418
"3-ethyl-4-hydroxy-1-methyl-1,2-dihydroquinolin-2-one",0.019584276104379718,0.02513759061516745,0.01976319341631875,0.0005650096997018574,-0.008679004367645312,0.0053843078843289136,0.027216483461536888,-0.01970344012348884,0.02031072349153339,-0.048278455486940375
2-Methoxyresorcinol,-0.0033728221562273055,-0.020799888509474437,-0.0076786122179572395,0.04536334431080998,0.03676805909256369,0.01416865883472519,-0.015766437870469982,0.0008481484862652182,0.0033593660722277315,-0.012209974640833792
4-oxo-5-phenylpentanoic acid,0.005945463838469432,0.009625234995486768,0.025455744175682485,-0.012966739738050964,-0.0007170605747016833,0.019098081436310498,0.022176742118205563,0.01278253472981819,0.0012452606970338577,-0.006070521697561482
3-hydroxyquinuclidine-3-carbonitrile hydrochloride,0.008227859100563421,-1.3607183972729103e-06,0.002290379368610838,0.0066958346481656205,0.022027308010080845,-0.013323824384445373,0.00247803307882863,-0.009342223479662199,0.012951539082523679,0.033909955038720345
"4-(4,5-dihydro-1H-imidazol-2-yl)-2,6-dimethylmorpholine hydrobromide",0.030697227797692923,-0.005761390012496792,0.007640193909551759,0.014141709953506318,-0.029650888277962015,-0.01116306084248583,0.011681478789329843,-0.021280337832368344,0.007220729964504192,0.026002692687122797
"2-[(3S)-1-(3,4-Difluorobenzyl)-3-pyrrolidinyl]-1,3-benzoxazole",0.016836185132728377,-0.004058016381774702,-0.007925799941229725,0.003884414853885177,-0.021637679324285092,-0.017199687390682002,0.025372355532398003,0.018555236724233547,-0.011763589277769567,-0.0012464310234465924
Milbemycin A3 oxime,-0.018443162040182693,0.01406370780445914,0.007005236576990571,0.035209527707611855,-0.01693961876981012,-0.008690962617874784,-0.015759967151637397,0.008446727208796596,0.03594829889319431,-0.01388878429703647
"5-methyl-3-(3,4,5-trimethoxyphenyl)-1,2,4-oxadiazole",0.01599793749697069,0.0034205769210579147,0.008246323394019603,0.004068805432735275,-0.002023356834383422,0.012104847017349027,-0.014490618823373765,-0.02898671340901158,0.013242787954926295,0.02697390005412582
Menadione,0.003627751807959695,0.0010094058499952585,-0.002814067580590302,0.0027015441956624014,-0.02632784331167828,0.010093176187790272,0.0058539063654629835,0.02746804096572139,-0.012228472627979062,-0.0020384494019605273
N-Acetylprocainamide,0.010079585428706787,-0.0011780228719401094,0.02022810840515762,0.011371236883536568,-0.017920914469254878,0.02116228111405525,-0.009316147056228009,0.006816013760535282,0.05207292760796721,0.027306662430550747
NMK,0.01015354888347751,0.024149350360302593,-0.01686734450122747,0.03787714525826043,-0.011992366234603234,0.020374825358549925,0.013291328792722882,-0.004919459537961675,-0.01566395517761487,0.005678689608844161
Physostigmine,0.03574273426258569,0.0002330297580479601,0.0026335594164728763,0.01214536272718443,-0.009629524603240755,-0.007048880392324403,0.012438010436816456,-0.0033193951386213975,0.025959172561500057,0.0011040109379473948
GMK,0.03938354668909868,0.011866782277876445,-0.024828110332224623,-0.004258592458535955,-0.028237101772305893,-0.015304410427723143,0.009239496465028602,0.0034184431682683335,0.019950720334208322,-0.015561263317296719
UR-144 N-(5-Bromopentyl) analog,0.025695079682070698,0.0015576659502254172,-0.001249037196309648,-0.007806401501030681,0.018483463365959314,0.030254361859065496,-0.007975616750358112,-0.000432297671884916,0.0019545708635589705,-0.016867770542998303
"2,4,5-Trimethoxybenzaldehyde",-0.010268231846303351,0.009910971869457247,0.012436239286150912,0.03423738606101139,-0.005308173880714386,0.0031721415465484353,0.02736866804564073,-0.01200850720766119,-0.005573052024476396,0.004838234750463183
"(3,4-Dimethoxyphenyl)acetic acid",-0.025002659675451518,0.026725682556614744,-0.048255343268426426,0.015025025439168097,-0.006159418778527899,0.02847656866408348,0.0007819410215814394,-0.01897811737816812,0.009350698807357569,0.01589891853020066
"4,7,8-trimethoxyfuro[2,3-b]quinoline",0.025188679009879568,0.008515421765690402,-0.018265210414768758,-0.001933763632863022,-0.006364379674240184,0.007361676189160328,-0.013949667545043043,0.0037562454883052158,0.008181576486333862,0.009502085046863062
N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide,0.011187559413749222,-0.009420634017995156,0.030959721753291276,0.007562037190937719,0.01499504317036946,-0.003768219926315605,-0.004183783903078,0.004474760317528833,-0.017859199793080083,-0.014359186972048752
3-(4-hydroxy-3-methoxyphenyl)propanoic acid,0.00702535950559358,0.00863473261903326,0.027157984818197867,0.005539226395722561,0.018746825348468887,0.03035509561118523,0.009347145167442263,0.007386456627600011,-0.00495063799568173,-0.029166467757513536
4'-Methyl-α-pyrrolidinohexanophenone,-0.0069896603316305745,0.0069706022071833835,0.0223749200420734,0.013372436169645018,-0.057116266550884975,-0.014090085815389721,0.014054273088454802,-0.013864071800138164,0.01654149996211017,0.0060952433679887525
6α-Methylprednisolone 21-hemisuccinate,0.0020179822307283125,0.0015682709183777808,-0.0016350640520287766,0.0347739921839799,0.037217929576484655,-0.00526690921831975,0.008282558147968775,0.020502175288155452,-0.0126710518212071,0.015964228987397938
Stiripentol,-0.0028786584579982197,0.008365698586997268,0.006525602616364399,-0.019287795521004965,-0.010998572191929437,-0.027831079652038772,-0.0062801035393151,-0.0017982382175367212,0.012673324984126898,0.029118529824072762
"2,6-Dihydroxybenzoic acid",0.017465054872954938,0.006999518755004992,0.01687391709289252,0.021754856259631382,0.010740992061884988,0.0008818898276839834,0.003344418787896196,-0.013217910142693485,0.0024756284271542062,-0.02661169478933733
(±)8-HEPE,0.00951907270014894,-0.00969312186875612,-0.008477910156189993,0.032565479441395914,0.013849275525383158,0.009638846516017164,0.01621715926555158,-0.03697393964167724,-0.02936975674205021,0.013433779343268
Dopamine,0.009917256827812387,0.004859001936006971,0.010037133090970495,0.01519706096573023,0.004101803118463226,-0.0026327181672523743,-0.035909189582909125,0.0067016911395700405,0.001942870075378935,-0.029171756326127608
Dehydroepiandrosterone (DHEA),-3.725258042881625e-05,0.004087042267289581,0.011987841683225399,-0.0010918669560003502,-0.020790439447034872,-0.023806655380081018,0.0019847476481104887,0.04612350157761061,0.000383763016632204,-0.0017447837232490648
AMH,0.029015494490719378,0.001247440922555572,0.013594335402725234,0.001106566048017923,-0.0027884045435144665,-0.007445189351843518,-0.020219828091615988,-0.008346819175750081,-0.012432626351726716,-0.03197847660219919
"2-(3,5-dichlorophenyl)-6-methyl-2,3,4,5-tetrahydropyridazin-3-one",0.00998066867926952,0.006880464553903356,0.00943192250388311,0.03571770121294204,0.004429498467716199,-0.017081785516813382,0.011814661704369477,0.003018305184979966,-0.005676284131321345,-0.0007190462081473538
XLR11 N-(2-fluoropentyl) isomer,-0.023939458956003835,0.019195239328146416,-0.017640774655322152,0.0342583359290695,0.0051970959769242035,0.007208345804857454,-0.004867747394409821,-0.000627582557297264,-0.004903121938967689,-0.005081546156491569
APH,0.02894350000053802,0.02103182447292867,-0.004019475032008811,0.002717914769726164,0.008706828648088144,-0.0020922579479183095,0.011231899705948758,-0.006809649205555786,-0.0029887332590822304,-0.012750537444631997
"1-oxo-2,3-dihydro-1H-inden-4-yl benzoate",0.00635536517684528,-0.005416924279882082,0.018176938454419894,0.030879839044017927,0.007782064978522946,0.008872503724686459,-0.0012865189907258518,0.02835170142141651,0.007887058439296183,0.006257733836857695
"(3S,9aS)-3-benzyl-octahydro-1H-pyrido[1,2-a]pyrazin-1-one",0.02630044517354289,0.012021782129797293,-0.010239101144411261,-0.006330696722614933,0.022410961396709634,0.0012897683016177468,-0.0013222086545806359,-0.0059127907856732975,-0.001452411702650462,0.006420318715799177
"4-[4-(2,5-dimethyl-1H-pyrrol-1-yl)phenyl]-6-fluoro-4-thiochromanol",0.00976727657691587,0.0012389462249642142,-0.03039612333731037,0.041646259665700444,-0.0003546567314953862,0.008821390613327228,-0.01664131466222485,-0.005343362531052906,-0.0037287286753432246,-0.022382175021181953
Mirtazapine-d3,-0.00809286368176529,-0.022433098272567085,0.0042618232368683605,-0.0038877238261379493,0.009750269014661432,-0.006033317206896613,-0.01337768306205065,-0.006627427283501837,0.03161353170147951,0.007266317403758483
"15-Deoxy-Δ12,14-prostaglandin J2-2-glycerol ester",0.04478786180502988,-0.006204435172821687,-0.0456774202771722,-0.006825071707309565,-0.03281328342979818,0.031001084490020977,0.005599657140495258,0.01723273030113699,0.011898921834230972,0.01467646466251499
2-Oxo-2H-chromen-7-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside,0.014818384303145745,0.00021221350104110305,0.011909763986474411,0.012707735795099772,0.01402859519165839,-0.023194895367172896,-0.002001706298463718,-0.022714558984269346,0.03335516088379984,0.0006381427775285728
2-{2-oxo-2-[(2-oxo-3-azepanyl)amino]ethoxy}acetic acid,0.03163059874583993,0.004199362324926368,-0.010794324992289887,0.027257704609275457,-0.0029038712222366884,-0.0030464916326920955,-0.00796613969158137,-0.007867293447907594,-0.006424236756161228,-0.014562215813076455
"1-[1,1'-biphenyl]-4-yl-2-(2-methyl-4-nitro-1H-imidazol-1-yl)-1-ethanol",0.013301397459557307,-0.0008906492979789481,0.0048520529496017895,0.027720338720680835,0.011347599924706617,0.0018207268214922763,-0.0038822261140887015,-0.0015655655633152138,-0.010690568585723143,0.01807775758575983
7-Methylguanosine,0.00782346475699396,-0.009201037004710831,0.003986453729271796,0.014919966440010736,-0.0036728684435736085,0.01029544856818913,0.0031442105764301013,-0.012544701062395656,-0.025893892783025712,-0.019618840708225074
3-(2-morpholinophenyl)-2-(phenylsulfonyl)acrylonitrile,0.018344823126862597,0.006215279688738021,-0.0030174167721641453,0.029409665163582982,-0.000772268472573626,0.011616404949820663,-0.026039232671070413,-0.0016973139608245898,0.02169458391914488,0.0003425060814095965
phenyl 2-phenoxynicotinate,0.04010722702278507,-0.01047385532132007,-0.021481395423572563,0.009626402478799876,0.002709643690380645,0.029667789407982172,-0.03301030008597566,0.012248381258127668,0.013817173660980942,-0.007365945056392797
β-Estradiol,0.02596302948450574,0.002014927627637948,0.011101486032968668,-0.007296676664029942,0.0021375896157747125,-0.011825634331622936,0.007547581532325818,-0.021227969663549826,-0.01323250056123884,-0.0009224052170744505
"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide",0.006478406026593743,0.009522990723277688,-0.02529207475329824,0.023769659145610557,-0.01483436132847732,0.015943411514600447,0.029295232783583595,-0.00013568401161263876,0.004115090378133306,-0.021176715501064976
RKK,0.012004281490843812,0.00274814741254742,0.03279786898749954,-0.00499298548142843,-1.6365022529339187e-05,-0.007576357387657773,0.020627570476191386,0.013346444339707083,-0.013454587647037579,-0.009363317947153244
N-benzyl-2-(6-methoxy-2-naphthyl)propanamide,0.01247732376696286,0.018315100482519314,-0.00278915869316961,0.0076032255773888086,0.026761202356403932,-0.019887182193933074,-0.0021479507453170095,-0.011858712082400366,0.020299475169719344,0.02653447584485488
PC (14:1e/6:0),-0.005984301630189238,0.05161388510130837,-0.009678813816469943,-0.04231047062216763,0.012451100118463454,0.008767695144326291,0.009213157707476848,-0.0026498782854554107,0.018705664257521282,0.020567161835136346
MT-45-d11,0.007431396286626793,0.016112613853487237,-0.020157036601432494,-0.008393930533289502,0.01078836815812071,-0.027891515155496805,-0.03717108629221119,0.010474754073114382,0.03352322477648804,-0.01806108506051276
Temazepam-d8,-0.006961030433138527,0.004996326568113729,-0.009198469319171178,0.016212631764038747,-0.015928055256095246,-0.014375846590215322,-0.03035058798688911,0.026434032389275337,-0.012859942466554692,-0.007333603217436309
Pleuromutilin,-0.02186594138489425,-0.003919424952719487,0.030056949088228136,0.001203398324803742,0.00305535896366605,-0.003893861812232792,-0.0027661601362081525,-0.013905529499302335,-0.0209275115828189,0.0019092994640613277
ARH,-0.012006363492684429,0.01556319138389891,0.0018821947214795814,0.034599338467904306,-0.02157170585758674,-0.02433371756589334,0.014559973561223781,0.011557490555774326,-0.002160872717346285,-0.01843145219151521
(S)-AL 8810,0.016879336698509266,-0.009396654798482108,0.0269422587215839,0.002764809877466152,0.004997902557591486,-0.014534787323063961,0.02408339740333877,-0.02422365812897771,-0.00603353788962527,0.006457928760018433
N-Acetylputrescine,-0.047261061510023454,0.02110965891108628,0.020533484772961772,0.012208091555798967,-0.04031713380235118,-0.03675406071977021,0.003172476455529923,-0.014862162520009145,-0.023301955943400073,-0.05150986962174816
1-(4-chlorophenyl)-4-hydroxy-6-isopropyl-3-phenylpyridin-2(1H)-one,0.013623854694932385,-0.010531157867350127,0.0004270515796339511,0.02843018015779552,0.01301073622053586,-0.011602080354373394,0.002593024739643368,-0.031155235373123254,0.03940734744959114,0.00019739391652234922
EPH,-0.022746023325358928,0.03175641436692319,-0.016756461829468324,0.017061168375248553,0.003404326427267416,-0.011876373238810405,0.019151691092751374,-0.005929917402715433,0.039218464774064925,-0.030493368241884998
YKK,0.009557087632699038,-0.010674176759146349,0.018538020449335994,0.03452237756600671,-0.009460527196543745,0.0038373256035940132,0.012077032390104454,-0.025320640151151978,-0.011103418439968796,0.009494382830428775
Luotonin A,0.004853915984777569,-0.004492925239064718,0.0076101438054671676,0.02380376914541013,0.014974596560355399,-0.01384912895272536,-0.005109849365969348,0.0012773252847266524,0.028915053033933345,0.01105859357896408
ACar 13:0,-0.04605766035628025,0.04986208771541751,-0.00025368203617284714,0.02511712949550759,-0.00426983240538263,0.007736578411747253,0.025975464477906267,0.0015564192593767298,0.008525071159768735,-0.009829089116668913
"6,7-dihydro-5H-dibenzo[d,f][1,3]diazepin-6-one",0.00889474693471546,0.004863725734141691,0.01197991824417253,0.021451624117383574,0.008930808993609101,-0.0005236020338177732,0.008633494084980722,0.0024108486624270205,0.025043922343248145,0.021952660065146054
"ethyl 4-chloro-3-[(3,5-dichloro-2-hydroxybenzylidene)amino]benzoate",0.00834086611974207,0.010457675349286613,0.014857612345584557,0.006113807947938452,0.0018370551291546381,0.020999171085897078,0.0036272938007984117,0.016163222015473728,-0.014555792180858068,-0.029504175927838047
